RMSE_Score,Prediction,True_Label,Correct
0.14352919372458758,ANOMALY,BENIGN,False
0.0021188439921819117,NORMAL,BENIGN,True
0.0044290928224152,NORMAL,BENIGN,True
0.006776100236764746,NORMAL,BENIGN,True
0.14352919372458758,ANOMALY,BENIGN,False
0.0004311941282534927,NORMAL,BENIGN,True
0.11343445522687826,ANOMALY,BENIGN,False
0.005484248380958895,NORMAL,BENIGN,True
0.11343445522687826,ANOMALY,BENIGN,False
0.11327647974726977,ANOMALY,BENIGN,False
0.14338804275923184,ANOMALY,BENIGN,False
0.10514383769170194,ANOMALY,BENIGN,False
0.11327647974726977,ANOMALY,BENIGN,False
0.14958354325703405,ANOMALY,BENIGN,False
0.004262480084004697,NORMAL,BENIGN,True
0.10534706910453481,ANOMALY,BENIGN,False
0.0014809532536981735,NORMAL,BENIGN,True
0.10534706910453481,ANOMALY,BENIGN,False
0.00193921481962815,NORMAL,BENIGN,True
0.0009467361258639865,NORMAL,BENIGN,True
0.18777930041273933,ANOMALY,BENIGN,False
0.10534706910453481,ANOMALY,BENIGN,False
0.11297727195648638,ANOMALY,BENIGN,False
0.1323450451464132,ANOMALY,BENIGN,False
0.11343445522687826,ANOMALY,BENIGN,False
0.15272422368273803,ANOMALY,BENIGN,False
0.004262480084004697,NORMAL,BENIGN,True
0.01646501775230144,NORMAL,BENIGN,True
0.11327647974726977,ANOMALY,BENIGN,False
0.14338804275923184,ANOMALY,BENIGN,False
0.14338804275923184,ANOMALY,BENIGN,False
0.0006781779345553332,NORMAL,BENIGN,True
0.14338804275923184,ANOMALY,BENIGN,False
0.14338804275923184,ANOMALY,BENIGN,False
0.14338804275923184,ANOMALY,BENIGN,False
0.0024884531779409344,NORMAL,BENIGN,True
0.14352919372458758,ANOMALY,BENIGN,False
0.14352919372458758,ANOMALY,BENIGN,False
0.1052736605779703,ANOMALY,BENIGN,False
0.002198715186499191,NORMAL,BENIGN,True
0.0034900849375736737,NORMAL,BENIGN,True
0.0033876014150285663,NORMAL,BENIGN,True
0.009607788695173635,NORMAL,BENIGN,True
0.14352919372458758,ANOMALY,BENIGN,False
0.14352919372458758,ANOMALY,BENIGN,False
0.014410845101327079,NORMAL,BENIGN,True
0.003656059931977856,NORMAL,BENIGN,True
0.013562462857821107,NORMAL,BENIGN,True
0.0018806262154183618,NORMAL,BENIGN,True
0.11343445522687826,ANOMALY,BENIGN,False
0.11343445522687826,ANOMALY,BENIGN,False
0.009411315615035873,NORMAL,BENIGN,True
0.14352919372458758,ANOMALY,BENIGN,False
0.005007399475451033,NORMAL,BENIGN,True
0.14352919372458758,ANOMALY,BENIGN,False
0.14352919372458758,ANOMALY,BENIGN,False
3.864115028508347e-06,NORMAL,BENIGN,True
0.009411315615035873,NORMAL,BENIGN,True
0.003709784738893878,NORMAL,BENIGN,True
0.002635909596878594,NORMAL,BENIGN,True
0.006230430610606241,NORMAL,BENIGN,True
0.14352919372458758,ANOMALY,BENIGN,False
0.14352919372458758,ANOMALY,BENIGN,False
0.002403012924605984,NORMAL,BENIGN,True
0.1052736605779703,ANOMALY,BENIGN,False
6.014164186374234e-06,NORMAL,BENIGN,True
0.009607788695173635,NORMAL,BENIGN,True
0.1052736605779703,ANOMALY,BENIGN,False
6.274754430384123e-06,NORMAL,BENIGN,True
0.0030721263282664215,NORMAL,BENIGN,True
0.007200107196593167,NORMAL,BENIGN,True
0.004602776897123523,NORMAL,BENIGN,True
0.005232814878696631,NORMAL,BENIGN,True
0.002715213242203526,NORMAL,BENIGN,True
0.014937079605263486,NORMAL,BENIGN,True
0.10951464046007103,ANOMALY,BENIGN,False
0.004605145578905479,NORMAL,BENIGN,True
0.0092281532520745,NORMAL,BENIGN,True
0.0044202252753671265,NORMAL,BENIGN,True
0.0002970093214825355,NORMAL,BENIGN,True
0.07987040077552564,ANOMALY,BENIGN,False
0.08430289001051765,ANOMALY,BENIGN,False
0.002399132114457333,NORMAL,BENIGN,True
0.0023991321141335967,NORMAL,BENIGN,True
0.002399132114610215,NORMAL,BENIGN,True
0.002399132114048618,NORMAL,BENIGN,True
0.002399132114678602,NORMAL,BENIGN,True
0.10352843140218329,ANOMALY,BENIGN,False
0.007858811089083576,NORMAL,BENIGN,True
0.05237144898106179,ANOMALY,BENIGN,False
0.1433233255349316,ANOMALY,BENIGN,False
0.0026076816042400193,NORMAL,BENIGN,True
0.00029702337925333673,NORMAL,BENIGN,True
6.987378080581e-06,NORMAL,BENIGN,True
0.00029693098703542935,NORMAL,BENIGN,True
0.0002969308639892832,NORMAL,BENIGN,True
0.029957862245675447,ANOMALY,BENIGN,False
0.005365876590421254,NORMAL,BENIGN,True
0.003452133486023247,NORMAL,BENIGN,True
0.012173003734102149,NORMAL,BENIGN,True
0.012187793910258652,NORMAL,BENIGN,True
0.008398302158520552,NORMAL,BENIGN,True
0.007786729095474914,NORMAL,BENIGN,True
0.008726356159558362,NORMAL,BENIGN,True
0.005127737755417536,NORMAL,BENIGN,True
0.00533776342178896,NORMAL,BENIGN,True
0.00645423029498865,NORMAL,BENIGN,True
0.008746006829922407,NORMAL,BENIGN,True
0.05121544427095509,ANOMALY,BENIGN,False
0.001215878332586641,NORMAL,BENIGN,True
0.05121727089896442,ANOMALY,BENIGN,False
